年月,customer_id,count
201804,TS094676,10
201804,TS098760,7
201804,TS099117,3
201804,TS099672,8
201804,TS105753,6
201804,TS106731,5
201804,TS117409,8
201804,TS121904,8
201804,TS124443,7
201804,TS126185,6
201804,TS128180,2
201804,TS130392,7
201804,TS132003,8
201804,TS133757,9
201804,TS134180,5
201804,TS138606,6
201804,TS145533,5
201804,TS146087,2
201804,TS147383,3
201804,TS150659,5
201804,TS151776,6
201804,TS159187,4
201804,TS161188,3
201804,TS161670,8
201804,TS165036,5
201804,TS168517,6
201804,TS169261,4
201804,TS170828,4
201804,TS174464,6
201804,TS178285,5
201804,TS179365,3
201804,TS181112,7
201804,TS181580,5
201804,TS184897,3
201804,TS186053,6
201804,TS186877,6
201804,TS187985,5
201804,TS189978,5
201804,TS190609,4
201804,TS200932,2
201804,TS205765,5
201804,TS206784,5
201804,TS210661,4
201804,TS213950,6
201804,TS217776,9
201804,TS218627,4
201804,TS220587,3
201804,TS221696,9
201804,TS223691,5
201804,TS228066,10
201804,TS230934,6
201804,TS231098,6
201804,TS235548,5
201804,TS236568,7
201804,TS239042,3
201804,TS243124,2
201804,TS244750,5
201804,TS246098,9
201804,TS250479,7
201804,TS250786,5
201804,TS252991,5
201804,TS253407,3
201804,TS257517,6
201804,TS258685,9
201804,TS260662,4
201804,TS268882,5
201804,TS269350,6
201804,TS273269,4
201804,TS277035,9
201804,TS277529,5
201804,TS278201,4
201804,TS282078,6
201804,TS283431,5
201804,TS286542,5
201804,TS290936,5
201804,TS294275,7
201804,TS294433,5
201804,TS298879,3
201804,TS300891,9
201804,TS311478,8
201804,TS311640,6
201804,TS316311,7
201804,TS321715,5
201804,TS322238,8
201804,TS322485,6
201804,TS324893,8
201804,TS327886,8
201804,TS331765,6
201804,TS332485,7
201804,TS332691,3
201804,TS333555,5
201804,TS333942,7
201804,TS341150,8
201804,TS343738,8
201804,TS344152,7
201804,TS345366,6
201804,TS348223,3
201804,TS349820,5
201804,TS349914,4
201804,TS351797,5
201804,TS356315,7
201804,TS357089,3
201804,TS361500,6
201804,TS362290,6
201804,TS364512,8
201804,TS365322,8
201804,TS365803,2
201804,TS369665,4
201804,TS381496,4
201804,TS381681,4
201804,TS382258,9
201804,TS385275,3
201804,TS386881,5
201804,TS390923,8
201804,TS392587,7
201804,TS394144,7
201804,TS396028,5
201804,TS397712,5
201804,TS408289,4
201804,TS408600,6
201804,TS409844,9
201804,TS413023,5
201804,TS413667,5
201804,TS414581,8
201804,TS416373,4
201804,TS417170,6
201804,TS420499,4
201804,TS426363,5
201804,TS428494,7
201804,TS437647,1
201804,TS439348,6
201804,TS440617,5
201804,TS441989,4
201804,TS443736,3
201804,TS454370,5
201804,TS461809,7
201804,TS465474,5
201804,TS468480,4
201804,TS470645,7
201804,TS471939,5
201804,TS476049,10
201804,TS477224,4
201804,TS487207,5
201804,TS488636,5
201804,TS489018,1
201804,TS490052,6
201804,TS492813,9
201804,TS493191,9
201804,TS504594,4
201804,TS505679,4
201804,TS509743,5
201804,TS510841,8
201804,TS511179,3
201804,TS515377,5
201804,TS516522,9
201804,TS518383,10
201804,TS519969,5
201804,TS520001,3
201804,TS522889,5
201804,TS526480,8
201804,TS532933,8
201804,TS535917,6
201804,TS536483,7
201804,TS536631,5
201804,TS541856,7
201804,TS544093,2
201804,TS548118,1
201804,TS554037,4
201804,TS554434,8
201804,TS558026,2
201804,TS560274,2
201804,TS569600,4
201804,TS571375,3
201804,TS574471,7
201804,TS578065,1
201804,TS578667,2
201804,TS597253,5
201804,TS598952,10
201804,TS600370,4
201804,TS600511,9
201804,TS601124,7
201804,TS602569,1
201804,TS602767,8
201804,TS609478,9
201804,TS614929,6
201804,TS615394,8
201804,TS618494,7
201804,TS619017,1
201804,TS621030,5
201804,TS622804,6
201804,TS624020,6
201804,TS624100,8
201804,TS633741,4
201804,TS634117,8
201804,TS634630,2
201804,TS637007,3
201804,TS637747,2
201804,TS640338,5
201804,TS642752,10
201804,TS643036,6
201804,TS645212,7
201804,TS649822,1
201804,TS651115,5
201804,TS655367,7
201804,TS660622,2
201804,TS662949,6
201804,TS665963,6
201804,TS669690,1
201804,TS671691,8
201804,TS672566,9
201804,TS673226,4
201804,TS675030,7
201804,TS681471,12
201804,TS682265,8
201804,TS684827,2
201804,TS685717,4
201804,TS695571,7
201804,TS702807,4
201804,TS703441,8
201804,TS707101,7
201804,TS711304,10
201804,TS712143,8
201804,TS714045,8
201804,TS716955,3
201804,TS717160,4
201804,TS718154,5
201804,TS721551,4
201804,TS722134,4
201804,TS722194,4
201804,TS724794,3
201804,TS727656,7
201804,TS731637,9
201804,TS735605,5
201804,TS741548,3
201804,TS744630,6
201804,TS749639,7
201804,TS750599,3
201804,TS753554,5
201804,TS758130,3
201804,TS760331,4
201804,TS763203,9
201804,TS768279,7
201804,TS776409,3
201804,TS782287,2
201804,TS783835,8
201804,TS784450,8
201804,TS789849,9
201804,TS791664,4
201804,TS794667,6
201804,TS797358,6
201804,TS798789,3
201804,TS800913,6
201804,TS803328,9
201804,TS803730,5
201804,TS803752,2
201804,TS805246,5
201804,TS806267,5
201804,TS807008,7
201804,TS808526,5
201804,TS810881,10
201804,TS814460,10
201804,TS816344,6
201804,TS821125,6
201804,TS828794,2
201804,TS830686,8
201804,TS832330,7
201804,TS832950,8
201804,TS837282,6
201804,TS837650,6
201804,TS838496,6
201804,TS841911,4
201804,TS842808,2
201804,TS849234,8
201804,TS849376,6
201804,TS853020,8
201804,TS859365,6
201804,TS860353,7
201804,TS861244,5
201804,TS861788,7
201804,TS864496,5
201804,TS865598,1
201804,TS866911,10
201804,TS870228,7
201804,TS871110,7
201804,TS875601,5
201804,TS877962,12
201804,TS882329,5
201804,TS883038,7
201804,TS884681,4
201804,TS885968,10
201804,TS886985,7
201804,TS887795,7
201804,TS894938,8
201804,TS895361,5
201804,TS904692,6
201804,TS913591,4
201804,TS915632,3
201804,TS919144,4
201804,TS922639,6
201804,TS922944,3
201804,TS925357,2
201804,TS925945,5
201804,TS931749,8
201804,TS932607,3
201804,TS935837,6
201804,TS937124,6
201804,TS938383,5
201804,TS938916,7
201804,TS941110,6
201804,TS945284,5
201804,TS948747,6
201804,TS952924,7
201804,TS953790,11
201804,TS957381,3
201804,TS959147,5
201804,TS959961,4
201804,TS963437,8
201804,TS966353,10
201804,TS969622,8
201804,TS972175,6
201804,TS973306,4
201804,TS974079,9
201804,TS975153,7
201804,TS977703,8
201804,TS982240,3
201804,TS982817,7
201804,TS989364,3
201804,TS989482,6
201804,TS995299,4
201804,TS999079,7
201804,TS999231,6
201804,TS999855,6
201805,AS002855,5
201805,AS009373,4
201805,AS015233,7
201805,AS015315,3
201805,AS015739,5
201805,AS015746,1
201805,AS019860,8
201805,AS024181,6
201805,AS025956,6
201805,AS029624,8
201805,AS030404,1
201805,AS031206,6
201805,AS036678,6
201805,AS038564,5
201805,AS040841,6
201805,AS040860,6
201805,AS046594,8
201805,AS047907,4
201805,AS055659,10
201805,AS055680,3
201805,AS057808,6
201805,AS058623,3
201805,AS060041,9
201805,AS065870,6
201805,AS067995,9
201805,AS069263,10
201805,AS069821,2
201805,AS070625,7
201805,AS071660,3
201805,AS073168,6
201805,AS073285,4
201805,AS077151,7
201805,AS080039,10
201805,AS082596,7
201805,AS092144,4
201805,AS098763,2
201805,AS099118,6
201805,AS099984,4
201805,AS100947,5
201805,AS105107,4
201805,AS107662,9
201805,AS108195,6
201805,AS108507,9
201805,AS113826,8
201805,AS115149,6
201805,AS123220,6
201805,AS124354,4
201805,AS131358,9
201805,AS132988,7
201805,AS136184,7
201805,AS137764,2
201805,AS141460,5
201805,AS147485,8
201805,AS152185,6
201805,AS157629,2
201805,AS158438,7
201805,AS161071,8
201805,AS169823,2
201805,AS170379,8
201805,AS171842,6
201805,AS171994,5
201805,AS174345,4
201805,AS175707,3
201805,AS183155,6
201805,AS185951,3
201805,AS186727,3
201805,AS189336,2
201805,AS190883,5
201805,AS193568,9
201805,AS194595,7
201805,AS195052,8
201805,AS196653,3
201805,AS197200,8
201805,AS200286,7
201805,AS206541,4
201805,AS207011,8
201805,AS210846,6
201805,AS211705,2
201805,AS211927,3
201805,AS212221,8
201805,AS218636,5
201805,AS220726,8
201805,AS220894,7
201805,AS227898,7
201805,AS235724,10
201805,AS237205,8
201805,AS240190,4
201805,AS240586,5
201805,AS247467,3
201805,AS248090,7
201805,AS248948,6
201805,AS251112,6
201805,AS251169,10
201805,AS256239,6
201805,AS258098,4
201805,AS259792,5
201805,AS272193,7
201805,AS273414,4
201805,AS275166,5
201805,AS275287,3
201805,AS275753,6
201805,AS280744,1
201805,AS282618,3
201805,AS288339,4
201805,AS288569,9
201805,AS294655,4
201805,AS297966,7
201805,AS299544,6
201805,AS303294,5
201805,AS305652,7
201805,AS305860,5
201805,AS309101,2
201805,AS311628,5
201805,AS319907,8
201805,AS320552,4
201805,AS321794,4
201805,AS335390,6
201805,AS339451,5
201805,AS342526,5
201805,AS345469,4
201805,AS345508,6
201805,AS346579,4
201805,AS351574,3
201805,AS352209,5
201805,AS353422,4
201805,AS354246,6
201805,AS356812,8
201805,AS359364,4
201805,AS363699,5
201805,AS365290,4
201805,AS369194,3
201805,AS369418,6
201805,AS371310,6
201805,AS374280,6
201805,AS377637,9
201805,AS383234,2
201805,AS385315,8
201805,AS386696,2
201805,AS388908,8
201805,AS390441,8
201805,AS394423,7
201805,AS399435,4
201805,AS404195,6
201805,AS404579,3
201805,AS409779,9
201805,AS410205,3
201805,AS412668,8
201805,AS417696,1
201805,AS418314,9
201805,AS421462,7
201805,AS428439,5
201805,AS430089,5
201805,AS430563,4
201805,AS435092,2
201805,AS436928,4
201805,AS450151,1
201805,AS453084,8
201805,AS453157,7
201805,AS453778,1
201805,AS454149,3
201805,AS458614,10
201805,AS460177,6
201805,AS460655,2
201805,AS462796,4
201805,AS462883,5
201805,AS462973,6
201805,AS466656,3
201805,AS467237,5
201805,AS467683,6
201805,AS468297,4
201805,AS470817,5
201805,AS473535,3
201805,AS475839,3
201805,AS476267,4
201805,AS480037,1
201805,AS488509,6
201805,AS491747,4
201805,AS494168,10
201805,AS495117,1
201805,AS499352,4
201805,AS499893,6
201805,AS501123,7
201805,AS502510,6
201805,AS506797,5
201805,AS509237,8
201805,AS512827,3
201805,AS515526,5
201805,AS515541,8
201805,AS515861,6
201805,AS516140,5
201805,AS516396,5
201805,AS518169,5
201805,AS525250,9
201805,AS529972,4
201805,AS531034,11
201805,AS534058,5
201805,AS535481,8
201805,AS543483,4
201805,AS546422,8
201805,AS546865,6
201805,AS547635,7
201805,AS548544,9
201805,AS550302,9
201805,AS552198,6
201805,AS554975,4
201805,AS557018,7
201805,AS563124,8
201805,AS569518,3
201805,AS571298,6
201805,AS574816,4
201805,AS575508,3
201805,AS575700,3
201805,AS580776,5
201805,AS581751,5
201805,AS582607,7
201805,AS584134,8
201805,AS584189,3
201805,AS586641,4
201805,AS587750,5
201805,AS588076,11
201805,AS588186,3
201805,AS589687,12
201805,AS594062,8
201805,AS603613,4
201805,AS614406,2
201805,AS614421,6
201805,AS618299,10
201805,AS621407,6
201805,AS621552,3
201805,AS622023,3
201805,AS625761,6
201805,AS625883,5
201805,AS627304,8
201805,AS628460,5
201805,AS628722,7
201805,AS632327,8
201805,AS634661,4
201805,AS636570,7
201805,AS637476,5
201805,AS639549,9
201805,AS642796,2
201805,AS645809,5
201805,AS647421,5
201805,AS648913,4
201805,AS649439,8
201805,AS650043,3
201805,AS656522,8
201805,AS660812,7
201805,AS662285,8
201805,AS662863,4
201805,AS670699,3
201805,AS671429,4
201805,AS676181,5
201805,AS677229,3
201805,AS677821,4
201805,AS679641,6
201805,AS693220,8
201805,AS699883,8
201805,AS700935,4
201805,AS703258,4
201805,AS704643,5
201805,AS706877,8
201805,AS707671,7
201805,AS712913,7
201805,AS716291,6
201805,AS717316,4
201805,AS719871,6
201805,AS721170,6
201805,AS723178,4
201805,AS726272,7
201805,AS726714,6
201805,AS727718,4
201805,AS732240,5
201805,AS734592,8
201805,AS734767,7
201805,AS736672,6
201805,AS741333,6
201805,AS742617,9
201805,AS744154,5
201805,AS756169,1
201805,AS756586,4
201805,AS756694,6
201805,AS758226,6
201805,AS761330,5
201805,AS766856,4
201805,AS771185,2
201805,AS771307,6
201805,AS772036,7
201805,AS776002,6
201805,AS777651,5
201805,AS779956,3
201805,AS781999,6
201805,AS786819,6
201805,AS790905,3
201805,AS795406,8
201805,AS798945,5
201805,AS799981,7
201805,AS800531,6
201805,AS811755,8
201805,AS812685,8
201805,AS814353,8
201805,AS814944,3
201805,AS818410,7
201805,AS823436,5
201805,AS824458,3
201805,AS826583,4
201805,AS828426,4
201805,AS834214,3
201805,AS834706,4
201805,AS838065,7
201805,AS840069,5
201805,AS842977,5
201805,AS844339,2
201805,AS846781,4
201805,AS846805,6
201805,AS857207,6
201805,AS860362,8
201805,AS866446,2
201805,AS867281,5
201805,AS868124,6
201805,AS868530,6
201805,AS869895,7
201805,AS870817,3
201805,AS873051,6
201805,AS875048,3
201805,AS879331,6
201805,AS886138,8
201805,AS886872,7
201805,AS888896,3
201805,AS890023,2
201805,AS896608,4
201805,AS897421,7
201805,AS902294,7
201805,AS913753,1
201805,AS914290,4
201805,AS917021,1
201805,AS918302,7
201805,AS920111,6
201805,AS924898,8
201805,AS926099,5
201805,AS926104,5
201805,AS928923,5
201805,AS929382,1
201805,AS929514,5
201805,AS931323,1
201805,AS931712,1
201805,AS933597,3
201805,AS934534,2
201805,AS936602,7
201805,AS941998,6
201805,AS942939,7
201805,AS945488,5
201805,AS946582,4
201805,AS950313,4
201805,AS961301,4
201805,AS963520,6
201805,AS963873,8
201805,AS969133,6
201805,AS970810,4
201805,AS977127,6
201805,AS978283,3
201805,AS981537,10
201805,AS984922,6
201805,AS988792,7
201805,AS988921,7
201805,AS992593,6
201805,AS992895,3
201805,AS994696,5
201805,AS995937,7
201805,AS997107,7
201805,AS998566,5
201805,GD001473,6
201805,GD001777,5
201805,GD001932,10
201805,GD004422,4
201805,GD009242,5
201805,GD010455,3
201805,GD012037,6
201805,GD020270,4
201805,GD022268,5
201805,GD024299,5
201805,GD025393,9
201805,GD029159,3
201805,GD032887,3
201805,GD038969,5
201805,GD039425,6
201805,GD040768,7
201805,GD045563,5
201805,GD049091,1
201805,GD057803,2
201805,GD059086,8
201805,GD064521,4
201805,GD065188,6
201805,GD067591,6
201805,GD069878,7
201805,GD070247,6
201805,GD080608,8
201805,GD081993,8
201805,GD082396,7
201805,GD082530,8
201805,GD083655,4
201805,GD084870,2
201805,GD085038,4
201805,GD086932,8
201805,GD087620,2
201805,GD094886,3
201805,GD095067,4
201805,GD098851,7
201805,GD099906,3
201805,GD100850,4
201805,GD106268,5
201805,GD106824,8
201805,GD109842,10
201805,GD110372,8
201805,GD112262,5
201805,GD114852,7
201805,GD115359,6
201805,GD115456,6
201805,GD125079,3
201805,GD126264,4
201805,GD126553,3
201805,GD134164,8
201805,GD138948,3
201805,GD139130,9
201805,GD141355,2
201805,GD141776,6
201805,GD149816,2
201805,GD151877,3
201805,GD152639,7
201805,GD155364,5
201805,GD161261,6
201805,GD163149,2
201805,GD163914,4
201805,GD164396,9
201805,GD165203,7
201805,GD171613,7
201805,GD172092,8
201805,GD172600,5
201805,GD173197,3
201805,GD174095,8
201805,GD174951,9
201805,GD176879,6
201805,GD181791,4
201805,GD182990,3
201805,GD183457,5
201805,GD191589,3
201805,GD194770,4
201805,GD198467,8
201805,GD203795,9
201805,GD206745,7
201805,GD210507,6
201805,GD212992,5
201805,GD214739,5
201805,GD216317,5
201805,GD221439,7
201805,GD223514,5
201805,GD227601,6
201805,GD228250,5
201805,GD230002,6
201805,GD230222,6
201805,GD235669,6
201805,GD238607,7
201805,GD238730,2
201805,GD257285,6
201805,GD257904,4
201805,GD258009,8
201805,GD261077,7
201805,GD262737,10
201805,GD264669,8
201805,GD266112,3
201805,GD269619,7
201805,GD280871,4
201805,GD283718,3
201805,GD289305,4
201805,GD289362,9
201805,GD292781,4
201805,GD295789,8
201805,GD296025,11
201805,GD296555,4
201805,GD297149,4
201805,GD298325,4
201805,GD306378,4
201805,GD309433,4
201805,GD311895,5
201805,GD316791,9
201805,GD316957,9
201805,GD323300,5
201805,GD323923,3
201805,GD325851,9
201805,GD326524,6
201805,GD332587,1
201805,GD332889,1
201805,GD341063,9
201805,GD343618,8
201805,GD350258,2
201805,GD350549,6
201805,GD360440,5
201805,GD361244,6
201805,GD362521,1
201805,GD364043,6
201805,GD366297,10
201805,GD370248,1
201805,GD373372,7
201805,GD375438,6
201805,GD376049,9
201805,GD378149,8
201805,GD381952,5
201805,GD382390,7
201805,GD387236,6
201805,GD390290,4
201805,GD390442,3
201805,GD394435,7
201805,GD398206,6
201805,GD401034,4
201805,GD401728,7
201805,GD406715,5
201805,GD408230,6
201805,GD411680,5
201805,GD413362,2
201805,GD418230,4
201805,GD420163,2
201805,GD428351,4
201805,GD434239,3
201805,GD437531,4
201805,GD438627,5
201805,GD439332,4
201805,GD452640,7
201805,GD454723,5
201805,GD455671,3
201805,GD459648,3
201805,GD462507,10
201805,GD462611,4
201805,GD470986,4
201805,GD471767,5
201805,GD475433,9
201805,GD477802,9
201805,GD479069,5
201805,GD479253,6
201805,GD479679,5
201805,GD484864,4
201805,GD489148,7
201805,GD489678,5
201805,GD492710,10
201805,GD513608,1
201805,GD516585,8
201805,GD518115,5
201805,GD523289,8
201805,GD531348,4
201805,GD531554,4
201805,GD536257,1
201805,GD537137,3
201805,GD537233,4
201805,GD547144,8
201805,GD555235,3
201805,GD563129,11
201805,GD563242,10
201805,GD573130,1
201805,GD574013,6
201805,GD574177,7
201805,GD574697,2
201805,GD574867,7
201805,GD574913,2
201805,GD575423,6
201805,GD582469,3
201805,GD585679,8
201805,GD587474,5
201805,GD589615,4
201805,GD594854,10
201805,GD595676,8
201805,GD598089,5
201805,GD608565,8
201805,GD614242,4
201805,GD615902,8
201805,GD619319,7
201805,GD620721,6
201805,GD620805,5
201805,GD622254,5
201805,GD623309,4
201805,GD624477,2
201805,GD628310,5
201805,GD631254,2
201805,GD635322,6
201805,GD635509,4
201805,GD638385,2
201805,GD639016,6
201805,GD639344,5
201805,GD639619,6
201805,GD640316,1
201805,GD646501,5
201805,GD648354,7
201805,GD649455,3
201805,GD655061,5
201805,GD665518,2
201805,GD670693,5
201805,GD671138,3
201805,GD672003,6
201805,GD672303,4
201805,GD676928,6
201805,GD687485,5
201805,GD687670,2
201805,GD691243,4
201805,GD693914,5
201805,GD695696,5
201805,GD699747,4
201805,GD699826,5
201805,GD700354,10
201805,GD700587,8
201805,GD700613,6
201805,GD701512,4
201805,GD703244,6
201805,GD703449,7
201805,GD705390,2
201805,GD706415,7
201805,GD710390,6
201805,GD711631,3
201805,GD716223,7
201805,GD719026,9
201805,GD719151,6
201805,GD721751,6
201805,GD725111,2
201805,GD728611,3
201805,GD728833,2
201805,GD733240,3
201805,GD735013,7
201805,GD738015,7
201805,GD741058,5
201805,GD749335,5
201805,GD754725,1
201805,GD761011,6
201805,GD762120,2
201805,GD762671,9
201805,GD763218,3
201805,GD763258,2
201805,GD766190,9
201805,GD766769,9
201805,GD768522,5
201805,GD768855,3
201805,GD770166,1
201805,GD778254,10
201805,GD781025,6
201805,GD784657,5
201805,GD788407,5
201805,GD788422,6
201805,GD796301,7
201805,GD797764,8
201805,GD804357,5
201805,GD806895,7
201805,GD807714,9
201805,GD809807,8
201805,GD809947,9
201805,GD812059,5
201805,GD812702,5
201805,GD812922,7
201805,GD813654,2
201805,GD819153,6
201805,GD821903,11
201805,GD825223,7
201805,GD837157,7
201805,GD840219,1
201805,GD843057,8
201805,GD843424,1
201805,GD843695,6
201805,GD844529,8
201805,GD849803,3
201805,GD852474,9
201805,GD859439,3
201805,GD862018,2
201805,GD862639,1
201805,GD862688,8
201805,GD864823,8
201805,GD866704,6
201805,GD868389,8
201805,GD868574,2
201805,GD869479,2
201805,GD870808,9
201805,GD873389,8
201805,GD876521,5
201805,GD877201,4
201805,GD879805,5
201805,GD883603,5
201805,GD885447,7
201805,GD886475,7
201805,GD887148,5
201805,GD892565,9
201805,GD897249,6
201805,GD900956,5
201805,GD903830,8
201805,GD908843,6
201805,GD911889,5
201805,GD912745,7
201805,GD913324,11
201805,GD914874,4
201805,GD915723,5
201805,GD921810,6
201805,GD930782,4
201805,GD931906,10
201805,GD933293,5
201805,GD934041,4
201805,GD943344,4
201805,GD946202,4
201805,GD947493,5
201805,GD951332,6
201805,GD960674,12
201805,GD962470,7
201805,GD964685,5
201805,GD967749,4
201805,GD968549,4
201805,GD969310,2
201805,GD970368,6
201805,GD972640,6
201805,GD973384,9
201805,GD975752,5
201805,GD979485,5
201805,GD987989,7
201805,GD994213,5
201805,GD998772,3
201805,HD000022,5
201805,HD003152,5
201805,HD006808,7
201805,HD012547,3
201805,HD012845,3
201805,HD014166,2
201805,HD019297,5
201805,HD020326,4
201805,HD024127,7
201805,HD030810,6
201805,HD032015,10
201805,HD035366,4
201805,HD035838,7
201805,HD037991,4
201805,HD044222,6
201805,HD044319,4
201805,HD048025,3
201805,HD052411,3
201805,HD052466,6
201805,HD053694,8
201805,HD055368,8
201805,HD055792,5
201805,HD056820,6
201805,HD068817,4
201805,HD069512,5
201805,HD069655,5
201805,HD069769,6
201805,HD070115,6
201805,HD074397,4
201805,HD074404,5
201805,HD079011,6
201805,HD084175,8
201805,HD089565,5
201805,HD094734,9
201805,HD094887,3
201805,HD095957,5
201805,HD096925,6
201805,HD096953,11
201805,HD099859,5
201805,HD101700,5
201805,HD101792,4
201805,HD104614,8
201805,HD109539,3
201805,HD112851,5
201805,HD113386,7
201805,HD117235,7
201805,HD120698,3
201805,HD121067,4
201805,HD124235,3
201805,HD124700,6
201805,HD134052,2
201805,HD134433,5
201805,HD134597,2
201805,HD137947,5
201805,HD139654,5
201805,HD140190,3
201805,HD145501,7
201805,HD146199,9
201805,HD147072,10
201805,HD148659,7
201805,HD155154,5
201805,HD156305,7
201805,HD160543,7
201805,HD165212,6
201805,HD167407,8
201805,HD171678,1
201805,HD176214,2
201805,HD177050,4
201805,HD184011,8
201805,HD186795,4
201805,HD187665,8
201805,HD188491,7
201805,HD194702,8
201805,HD200554,5
201805,HD200782,7
201805,HD203527,7
201805,HD206448,5
201805,HD210141,5
201805,HD214175,9
201805,HD216701,5
201805,HD218552,7
201805,HD218670,3
201805,HD218970,7
201805,HD221159,6
201805,HD242691,5
201805,HD244526,5
201805,HD245568,10
201805,HD250394,4
201805,HD252906,5
201805,HD253398,3
201805,HD256907,2
201805,HD262708,4
201805,HD262908,4
201805,HD263348,4
201805,HD264361,7
201805,HD268516,3
201805,HD268534,9
201805,HD272401,6
201805,HD277392,9
201805,HD280205,6
201805,HD281795,6
201805,HD285695,3
201805,HD287652,3
201805,HD289026,2
201805,HD290947,7
201805,HD292217,5
201805,HD293656,9
201805,HD294856,5
201805,HD295267,5
201805,HD295608,8
201805,HD296157,7
201805,HD296847,4
201805,HD298120,5
201805,HD305029,5
201805,HD307544,6
201805,HD309501,3
201805,HD312137,3
201805,HD313841,6
201805,HD314081,8
201805,HD315748,3
201805,HD316308,4
201805,HD319220,4
201805,HD320060,5
201805,HD321275,8
201805,HD321813,5
201805,HD327348,5
201805,HD327582,5
201805,HD332594,7
201805,HD333051,6
201805,HD333063,8
201805,HD333544,2
201805,HD333962,6
201805,HD335580,5
201805,HD338928,3
201805,HD344670,3
201805,HD344852,2
201805,HD348931,6
201805,HD349501,5
201805,HD351145,6
201805,HD351414,6
201805,HD359876,8
201805,HD361714,5
201805,HD364928,7
201805,HD364970,6
201805,HD369528,7
201805,HD372669,1
201805,HD374247,4
201805,HD376302,4
201805,HD378274,6
201805,HD379875,7
201805,HD384128,8
201805,HD387344,5
201805,HD391766,4
201805,HD394739,8
201805,HD397050,5
201805,HD402002,6
201805,HD403941,6
201805,HD405727,3
201805,HD408536,8
201805,HD410257,7
201805,HD424190,6
201805,HD426886,8
201805,HD430949,6
201805,HD432390,7
201805,HD434034,5
201805,HD434417,7
201805,HD436260,8
201805,HD437482,8
201805,HD443173,9
201805,HD453100,5
201805,HD453390,2
201805,HD454734,6
201805,HD455858,6
201805,HD456541,8
201805,HD457136,9
201805,HD458438,4
201805,HD459783,6
201805,HD459890,9
201805,HD460027,5
201805,HD460338,8
201805,HD465982,7
201805,HD467920,5
201805,HD471103,6
201805,HD472052,5
201805,HD472114,3
201805,HD475088,7
201805,HD476406,6
201805,HD476620,2
201805,HD477288,5
201805,HD478215,4
201805,HD484088,3
201805,HD487220,9
201805,HD487840,10
201805,HD487976,5
201805,HD491284,4
201805,HD492524,1
201805,HD493357,8
201805,HD498491,7
201805,HD500688,8
201805,HD508159,1
201805,HD509061,4
201805,HD509520,9
201805,HD511288,5
201805,HD513936,5
201805,HD516059,7
201805,HD523855,7
201805,HD528660,6
201805,HD530464,3
201805,HD532552,4
201805,HD537011,6
201805,HD537465,2
201805,HD541285,4
201805,HD544369,6
201805,HD550869,4
201805,HD552859,7
201805,HD557689,7
201805,HD559223,5
201805,HD561131,4
201805,HD561717,9
201805,HD566204,1
201805,HD567544,3
201805,HD571515,9
201805,HD572934,6
201805,HD573624,5
201805,HD574185,5
201805,HD576900,4
201805,HD580454,7
201805,HD581148,5
201805,HD587331,8
201805,HD595882,9
201805,HD597545,3
201805,HD600586,9
201805,HD611284,5
201805,HD618344,6
201805,HD619719,5
201805,HD620437,5
201805,HD623640,9
201805,HD624279,7
201805,HD625027,8
201805,HD625038,5
201805,HD631824,7
201805,HD634356,5
201805,HD634523,6
201805,HD640143,10
201805,HD642174,7
201805,HD643188,6
201805,HD647688,4
201805,HD649306,2
201805,HD651604,8
201805,HD653952,7
201805,HD660433,3
201805,HD661448,6
201805,HD666225,6
201805,HD666936,7
201805,HD671982,6
201805,HD672719,4
201805,HD673900,5
201805,HD677309,5
201805,HD677310,4
201805,HD685879,10
201805,HD691471,6
201805,HD691675,8
201805,HD692017,2
201805,HD693609,7
201805,HD699115,5
201805,HD703830,5
201805,HD703891,10
201805,HD707231,12
201805,HD707253,10
201805,HD708558,7
201805,HD710658,6
201805,HD712372,6
201805,HD715012,7
201805,HD717249,7
201805,HD719737,4
201805,HD720343,4
201805,HD721014,5
201805,HD722558,6
201805,HD722956,4
201805,HD725527,4
201805,HD727444,6
201805,HD727632,8
201805,HD730447,6
201805,HD733934,6
201805,HD734129,3
201805,HD734433,3
201805,HD736119,8
201805,HD739338,6
201805,HD742096,9
201805,HD743252,6
201805,HD743673,7
201805,HD744684,6
201805,HD745359,10
201805,HD747321,8
201805,HD747377,5
201805,HD749546,4
201805,HD751493,8
201805,HD753835,4
201805,HD759692,8
201805,HD760983,5
201805,HD762188,3
201805,HD765436,9
201805,HD765554,8
201805,HD766838,4
201805,HD767334,7
201805,HD767925,4
201805,HD768386,6
201805,HD769845,2
201805,HD771279,6
201805,HD772140,2
201805,HD775663,4
201805,HD777083,6
201805,HD778015,9
201805,HD782984,2
201805,HD788375,9
201805,HD792156,4
201805,HD793729,10
201805,HD799859,7
201805,HD801142,2
201805,HD801821,7
201805,HD802058,8
201805,HD802475,3
201805,HD804041,9
201805,HD805503,9
201805,HD805772,3
201805,HD807553,4
201805,HD809345,3
201805,HD810948,3
201805,HD812799,7
201805,HD814444,8
201805,HD819739,5
201805,HD822643,2
201805,HD822984,5
201805,HD824079,5
201805,HD826767,6
201805,HD828510,12
201805,HD831023,4
201805,HD834340,2
201805,HD834387,9
201805,HD837482,7
201805,HD842881,6
201805,HD845119,4
201805,HD845666,4
201805,HD845983,4
201805,HD847713,3
201805,HD848426,8
201805,HD849426,5
201805,HD852520,11
201805,HD853800,5
201805,HD858116,4
201805,HD862235,4
